RESOURCE_ID,CLAIM_ID,TYP_RESSOURCE,MONTANT,DT_DEBUT,DT_FIN
RES001370,CLM003111,Autre,1042.25,2024-02-08,2024-12-07
RES001371,CLM003114,PE,2428.87,2025-06-15,
RES001372,CLM003117,PE,1896.47,2025-11-14,2025-12-19
RES001373,CLM003117,Autre,1024.22,2025-11-29,
RES001374,CLM003120,PE,588.81,2024-01-28,
RES001375,CLM003122,PE,1946.07,2024-12-19,2025-11-26
RES001376,CLM003122,Autre,2195.75,2025-08-17,2025-11-25
RES001377,CLM003126,PE,1710.04,2025-09-29,
RES001378,CLM003134,PE,686.43,2025-12-01,2025-12-31
RES001379,CLM003135,Rente SS,1505.06,2025-08-18,
RES001380,CLM003135,PE,693.9,2025-11-03,
RES001381,CLM003141,PE,2413.66,2024-12-15,
RES001382,CLM003144,Rente SS,1632.34,2025-04-09,
RES001383,CLM003147,PE,1896.28,2024-10-26,2025-11-15
RES001384,CLM003147,Salaire,1742.71,2024-09-28,2025-03-29
RES001385,CLM003148,Rente SS,2452.81,2025-11-10,
RES001386,CLM003148,Salaire,531.45,2025-11-03,2025-12-24
RES001387,CLM003156,PE,541.71,2025-03-17,
RES001388,CLM003163,Rente SS,679.69,2025-10-16,
RES001389,CLM003163,PE,319.58,2025-10-21,
RES001390,CLM003165,PE,2168.31,2025-11-03,
RES001391,CLM003165,Salaire,865.8,2025-09-18,2025-10-29
RES001392,CLM003178,Autre,1640.25,2023-08-02,2025-06-24
RES001393,CLM003178,Salaire,1497.11,2022-08-02,
RES001394,CLM003180,Salaire,1040.86,2024-09-10,2025-02-02
RES001395,CLM003190,PE,464.76,2025-03-05,
RES001396,CLM003190,Rente SS,1030.67,2025-10-19,2025-12-25
RES001397,CLM003192,PE,550.47,2025-11-26,2025-12-30
RES001398,CLM003193,PE,1598.21,2023-06-20,2024-04-24
RES001399,CLM003193,Salaire,2489.91,2025-08-18,2025-12-15
RES001400,CLM003200,PE,779.92,2024-11-13,2025-02-05
RES001401,CLM003201,PE,624.6,2024-11-11,2025-11-04
RES001402,CLM003201,Autre,333.58,2025-02-23,
RES001403,CLM003201,Rente SS,1619.44,2025-11-19,
RES001404,CLM003204,Rente SS,1605.94,2025-06-09,2025-11-27
RES001405,CLM003204,PE,2229.9,2025-03-18,2025-06-06
RES001406,CLM003204,Salaire,776.13,2025-10-21,
RES001407,CLM003210,Rente SS,588.08,2025-08-19,
RES001408,CLM003214,Autre,328.62,2025-10-29,2025-12-12
RES001409,CLM003216,Autre,2072.7,2025-06-18,
RES001410,CLM003225,Autre,1280.35,2025-09-10,2025-11-12
RES001411,CLM003228,PE,1278.23,2025-07-28,
RES001412,CLM003228,Autre,575.64,2025-09-08,2025-10-30
RES001413,CLM003233,Salaire,2355.77,2024-05-29,2025-03-06
RES001414,CLM003233,PE,2264.79,2024-08-05,
RES001415,CLM003234,Salaire,1355.43,2023-12-29,2025-08-10
RES001416,CLM003237,PE,1788.93,2025-05-17,
RES001417,CLM003238,PE,1624.22,2024-04-12,2025-03-03
RES001418,CLM003238,Salaire,2438.98,2023-08-10,
RES001419,CLM003239,Autre,1134.33,2025-11-16,
RES001420,CLM003239,Rente SS,851.14,2025-11-22,2025-12-26
RES001421,CLM003240,Salaire,2130.52,2024-05-01,
RES001422,CLM003241,Salaire,570.52,2023-07-10,
RES001423,CLM003246,Rente SS,328.36,2022-02-28,
RES001424,CLM003246,PE,1984.19,2025-08-13,
RES001425,CLM003250,PE,2151.72,2023-09-04,
RES001426,CLM003250,Rente SS,2237.79,2024-12-27,
RES001427,CLM003252,Rente SS,1292.27,2025-12-01,
RES001428,CLM003252,Salaire,1588.5,2025-10-29,
RES001429,CLM003253,Autre,352.19,2022-10-24,
RES001430,CLM003255,Rente SS,1377.8,2025-09-30,2025-11-11
RES001431,CLM003255,Salaire,1110.11,2025-08-21,
RES001432,CLM003256,Rente SS,1528.47,2023-07-15,
RES001433,CLM003256,PE,2160.65,2025-07-31,2025-11-14
RES001434,CLM003256,Salaire,785.59,2025-03-31,
RES001435,CLM003257,Salaire,2178.11,2025-02-05,
RES001436,CLM003257,Rente SS,977.41,2025-04-26,2025-07-09
RES001437,CLM003258,Autre,375.01,2025-11-16,
RES001438,CLM003258,PE,699.59,2025-09-16,2025-10-19
RES001439,CLM003262,Salaire,2498.08,2024-09-23,
RES001440,CLM003272,Salaire,1067.85,2024-01-12,
RES001441,CLM003274,Salaire,1173.9,2025-11-02,2025-12-17
RES001442,CLM003274,PE,2414.92,2023-12-26,
RES001443,CLM003276,Salaire,525.67,2024-11-05,2025-08-04
RES001444,CLM003276,PE,1056.39,2024-06-15,2025-12-20
RES001445,CLM003291,Salaire,1208.47,2025-06-21,2025-11-19
RES001446,CLM003291,Rente SS,2316.47,2025-10-25,
RES001447,CLM003297,PE,1628.85,2024-12-19,
RES001448,CLM003304,Rente SS,502.36,2024-04-21,2025-10-08
RES001449,CLM003304,Salaire,1375.01,2025-11-22,
RES001450,CLM003305,Rente SS,492.06,2025-09-09,
RES001451,CLM003305,Salaire,1167.78,2023-06-15,2025-05-19
RES001452,CLM003311,PE,1974.24,2024-10-26,2025-09-07
RES001453,CLM003311,Rente SS,1027.93,2022-11-21,
RES001454,CLM003312,Rente SS,2490.75,2025-06-03,2025-09-21
RES001455,CLM003318,PE,2276.01,2025-09-06,2025-12-09
RES001456,CLM003321,PE,1663.43,2024-01-18,
RES001457,CLM003332,Salaire,399.02,2022-03-16,
RES001458,CLM003332,Rente SS,2006.06,2023-10-02,2025-02-22
RES001459,CLM003332,PE,481.99,2025-04-12,2025-08-29
RES001460,CLM003349,Salaire,392.47,2025-04-28,
RES001461,CLM003350,Rente SS,2307.52,2025-09-15,
RES001462,CLM003350,Salaire,723.42,2025-08-28,2025-11-25
RES001463,CLM003353,PE,2073.55,2024-01-27,2025-02-26
RES001464,CLM003356,PE,745.04,2024-04-26,2024-10-14
RES001465,CLM003357,Salaire,1024.11,2025-05-28,2025-08-28
RES001466,CLM003357,PE,1371.7,2025-09-08,
RES001467,CLM003358,PE,1015.63,2025-04-26,2025-07-29
RES001468,CLM003358,Autre,2466.62,2023-12-10,2024-04-10
RES001469,CLM003359,Salaire,1459.32,2025-06-27,2025-10-02
RES001470,CLM003359,Autre,1477.23,2025-09-01,
RES001471,CLM003361,Rente SS,2387.69,2025-10-23,2025-12-06
RES001472,CLM003361,Salaire,969.35,2023-12-25,2025-04-20
RES001473,CLM003361,PE,1371.91,2024-09-25,
RES001474,CLM003371,Salaire,339.13,2024-12-29,
RES001475,CLM003371,Rente SS,1373.47,2023-08-06,
RES001476,CLM003384,PE,1575.14,2025-09-05,
RES001477,CLM003384,Rente SS,2189.43,2025-09-24,2025-12-27
RES001478,CLM003386,Autre,1021.49,2022-08-14,2023-04-29
RES001479,CLM003386,Rente SS,958.3,2023-06-15,
RES001480,CLM003386,PE,2018.99,2024-01-22,2024-08-14
RES001481,CLM003387,PE,2037.93,2025-10-02,
RES001482,CLM003391,PE,565.32,2025-05-31,
RES001483,CLM003396,Salaire,1225.72,2025-11-30,2025-12-31
RES001484,CLM003401,PE,1018.47,2025-03-08,
RES001485,CLM003401,Rente SS,1599.06,2025-06-16,2025-12-10
RES001486,CLM003405,Rente SS,1591.94,2025-08-22,
RES001487,CLM003405,Salaire,765.29,2025-02-15,
RES001488,CLM003405,PE,924.91,2023-11-29,2025-07-25
RES001489,CLM003411,Salaire,1639.12,2025-09-15,
RES001490,CLM003411,Rente SS,2188.52,2024-12-31,
RES001491,CLM003413,Salaire,2332.23,2025-11-12,2025-12-12
RES001492,CLM003413,Rente SS,2494.6,2025-09-14,
RES001493,CLM003424,Autre,844.0,2025-10-04,2025-11-08
RES001494,CLM003424,Rente SS,2033.25,2025-11-04,
RES001495,CLM003425,PE,809.18,2025-06-19,2025-08-29
RES001496,CLM003425,Rente SS,425.09,2025-10-27,
RES001497,CLM003428,PE,2376.6,2024-12-31,2025-04-04
RES001498,CLM003430,PE,944.22,2025-11-23,2025-12-30
RES001499,CLM003433,Salaire,518.48,2024-08-28,2025-08-03
RES001500,CLM003433,Rente SS,2044.86,2025-07-07,2025-09-25
RES001501,CLM003436,Autre,2286.65,2025-11-12,
RES001502,CLM003436,Rente SS,373.4,2025-10-21,
RES001503,CLM003437,Salaire,1360.51,2024-03-20,
RES001504,CLM003439,Autre,485.97,2023-10-15,
RES001505,CLM003453,PE,845.34,2025-10-16,
RES001506,CLM003454,Rente SS,987.33,2025-06-21,
RES001507,CLM003464,Rente SS,2319.46,2023-01-11,
RES001508,CLM003467,PE,1231.11,2025-05-07,2025-11-15
RES001509,CLM003473,Salaire,1076.67,2025-05-10,
RES001510,CLM003480,PE,798.98,2025-11-24,
RES001511,CLM003480,Salaire,2362.61,2025-11-22,
RES001512,CLM003488,Rente SS,2361.82,2023-09-16,2024-11-12
RES001513,CLM003488,Salaire,2327.27,2023-10-10,
RES001514,CLM003490,Autre,2196.28,2025-09-20,2025-12-23
RES001515,CLM003492,Salaire,693.5,2025-01-06,
RES001516,CLM003492,PE,302.54,2025-01-08,
RES001517,CLM003494,PE,1285.17,2023-08-13,2024-01-11
RES001518,CLM003494,Rente SS,1911.55,2024-11-14,2025-10-06
RES001519,CLM003498,PE,1108.44,2023-10-05,
RES001520,CLM003498,Rente SS,2063.0,2023-03-25,
RES001521,CLM003499,Salaire,1036.58,2025-09-09,
RES001522,CLM003500,PE,1554.06,2025-09-12,
RES001523,CLM003501,Rente SS,1708.95,2023-01-31,2025-09-07
RES001524,CLM003507,Rente SS,2008.88,2025-11-12,
RES001525,CLM003509,Salaire,501.51,2023-07-17,
RES001526,CLM003510,Rente SS,2099.88,2024-08-04,
RES001527,CLM003513,Autre,2160.77,2024-12-14,2025-03-27
RES001528,CLM003513,Rente SS,2402.82,2022-11-06,
RES001529,CLM003515,Salaire,1059.69,2025-04-19,2025-07-13
RES001530,CLM003515,Rente SS,557.61,2025-06-10,
RES001531,CLM003520,Rente SS,807.13,2025-03-05,
RES001532,CLM003520,PE,1255.07,2025-02-20,
RES001533,CLM003531,PE,1088.6,2023-01-13,2024-08-05
RES001534,CLM003531,Salaire,391.72,2023-02-11,
RES001535,CLM003535,Rente SS,2313.02,2024-08-18,
RES001536,CLM003542,Autre,672.6,2025-11-19,2025-12-20
RES001537,CLM003542,PE,2200.56,2024-10-04,
RES001538,CLM003543,Autre,1710.02,2023-06-08,2024-08-25
RES001539,CLM003543,PE,2410.8,2023-04-14,
RES001540,CLM003551,Autre,1552.4,2025-02-16,
RES001541,CLM003553,Rente SS,1136.18,2024-09-17,
RES001542,CLM003556,Autre,319.65,2024-09-14,
RES001543,CLM003556,Rente SS,2201.84,2025-09-13,2025-12-18
RES001544,CLM003556,PE,2298.44,2024-09-03,2025-06-06
RES001545,CLM003560,PE,1348.97,2022-10-18,2023-10-12
RES001546,CLM003577,Rente SS,1323.39,2023-03-01,2025-02-23
RES001547,CLM003577,PE,2314.77,2022-09-23,
RES001548,CLM003582,PE,1086.19,2025-06-13,
RES001549,CLM003582,Rente SS,769.1,2025-09-16,
RES001550,CLM003582,Autre,465.22,2025-07-15,2025-12-14
RES001551,CLM003587,Rente SS,708.69,2024-07-12,
RES001552,CLM003590,PE,491.17,2024-07-27,
RES001553,CLM003590,Rente SS,2189.27,2024-03-19,
RES001554,CLM003594,Rente SS,1732.99,2024-06-28,2025-06-17
RES001555,CLM003597,PE,2050.3,2023-11-29,
RES001556,CLM003597,Salaire,613.83,2023-10-05,2024-01-09
RES001557,CLM003599,Salaire,938.64,2024-12-27,2025-10-15
RES001558,CLM003600,PE,1813.29,2024-11-13,
RES001559,CLM003602,PE,1152.16,2024-08-24,
RES001560,CLM003602,Salaire,376.76,2023-12-01,
RES001561,CLM003602,Autre,1835.68,2025-05-20,
RES001562,CLM003603,Salaire,843.79,2024-06-23,
RES001563,CLM003603,Autre,1031.45,2024-10-02,
RES001564,CLM003603,Rente SS,1744.12,2025-07-12,
RES001565,CLM003604,Rente SS,2409.06,2025-04-23,
RES001566,CLM003604,Salaire,1584.58,2024-10-10,
RES001567,CLM003605,PE,416.5,2025-08-22,2025-11-27
RES001568,CLM003605,Salaire,2399.57,2022-07-17,
RES001569,CLM003605,Rente SS,1257.79,2023-06-28,
RES001570,CLM003607,Salaire,1830.24,2025-06-25,
RES001571,CLM003607,Rente SS,1029.09,2025-10-21,
RES001572,CLM003609,Rente SS,2131.37,2025-06-12,
RES001573,CLM003614,PE,1161.98,2025-03-08,2025-06-19
RES001574,CLM003614,Salaire,1763.67,2025-07-03,2025-08-28
RES001575,CLM003624,PE,638.54,2025-07-12,
RES001576,CLM003624,Autre,913.77,2025-08-08,
RES001577,CLM003624,Rente SS,820.58,2025-11-05,2025-12-14
RES001578,CLM003625,PE,2310.29,2025-08-31,
RES001579,CLM003625,Rente SS,367.47,2025-01-13,2025-09-14
RES001580,CLM003626,PE,324.71,2025-11-26,2025-12-29
RES001581,CLM003628,PE,2186.46,2025-11-26,
RES001582,CLM003631,Rente SS,1261.33,2023-09-27,2025-03-18
RES001583,CLM003631,Salaire,1419.34,2025-04-03,
RES001584,CLM003631,PE,2252.21,2025-05-18,
RES001585,CLM003639,Rente SS,536.52,2025-01-12,
RES001586,CLM003639,Salaire,2173.03,2025-10-05,2025-12-06
RES001587,CLM003639,PE,2186.44,2024-02-08,
RES001588,CLM003651,PE,1457.63,2024-06-15,
RES001589,CLM003656,PE,1660.28,2024-11-05,
RES001590,CLM003660,Autre,2430.37,2024-09-27,2025-01-13
RES001591,CLM003660,Salaire,1608.03,2025-03-20,2025-11-17
RES001592,CLM003661,PE,2477.78,2025-10-24,
RES001593,CLM003662,Salaire,2066.93,2024-10-23,
RES001594,CLM003662,Autre,1607.95,2025-10-06,2025-12-17
RES001595,CLM003663,Salaire,1320.0,2024-02-08,2025-10-26
RES001596,CLM003663,PE,526.04,2023-08-21,2025-08-17
RES001597,CLM003669,Salaire,1394.04,2022-09-05,
RES001598,CLM003671,Rente SS,2259.31,2025-02-02,2025-06-15
RES001599,CLM003671,Salaire,823.32,2025-04-04,2025-10-09
RES001600,CLM003673,PE,2081.28,2024-03-10,2024-07-09
RES001601,CLM003673,Rente SS,1642.39,2024-08-31,
RES001602,CLM003674,Rente SS,1873.18,2025-08-28,2025-11-04
RES001603,CLM003675,PE,1218.37,2022-12-04,2025-05-06
RES001604,CLM003683,Autre,1176.95,2025-09-30,
RES001605,CLM003684,Salaire,2286.05,2024-07-14,2025-05-07
RES001606,CLM003684,PE,1452.09,2023-11-28,2025-03-14
RES001607,CLM003684,Autre,1167.53,2025-01-13,
RES001608,CLM003695,PE,1513.95,2025-10-11,
RES001609,CLM003698,Autre,1388.79,2025-09-30,2025-11-09
RES001610,CLM003698,Salaire,750.35,2025-11-17,
RES001611,CLM003698,Rente SS,2264.19,2025-08-18,
RES001612,CLM003711,PE,1419.39,2025-09-09,
RES001613,CLM003711,Rente SS,1101.33,2025-11-12,
RES001614,CLM003713,PE,2295.83,2025-11-06,
RES001615,CLM003717,PE,2479.86,2025-11-29,2025-12-31
RES001616,CLM003717,Rente SS,1726.46,2024-11-28,
RES001617,CLM003719,PE,1060.6,2025-09-04,
RES001618,CLM003719,Rente SS,2356.83,2025-05-27,2025-10-07
RES001619,CLM003725,Rente SS,1595.91,2025-03-15,2025-10-11
RES001620,CLM003725,PE,1958.59,2025-05-01,2025-12-08
RES001621,CLM003727,PE,317.2,2024-02-07,
RES001622,CLM003727,Rente SS,2098.4,2024-01-18,
RES001623,CLM003732,Salaire,1975.91,2024-09-23,2025-05-20
RES001624,CLM003732,Rente SS,399.37,2025-07-10,2025-08-11
RES001625,CLM003735,Rente SS,2292.89,2025-02-18,2025-10-13
RES001626,CLM003737,Autre,522.65,2025-07-03,2025-10-09
RES001627,CLM003737,Rente SS,781.79,2025-06-03,2025-08-08
RES001628,CLM003737,Salaire,1797.32,2025-07-14,2025-11-21
RES001629,CLM003739,Salaire,1119.43,2024-12-30,
RES001630,CLM003739,PE,514.73,2025-06-09,
RES001631,CLM003739,Autre,1023.88,2025-01-07,
RES001632,CLM003741,Rente SS,1491.59,2025-11-01,
RES001633,CLM003741,Salaire,967.38,2025-11-26,
RES001634,CLM003741,PE,1001.12,2025-08-19,
RES001635,CLM003744,PE,1780.69,2023-09-13,2025-01-12
RES001636,CLM003744,Salaire,766.81,2022-08-16,2025-01-05
RES001637,CLM003748,PE,556.8,2025-11-13,2025-12-30
RES001638,CLM003748,Autre,1259.02,2025-04-09,2025-07-12
RES001639,CLM003749,PE,1915.88,2023-06-17,
RES001640,CLM003749,Autre,2281.39,2025-04-20,
RES001641,CLM003753,PE,1860.5,2024-01-15,
RES001642,CLM003758,PE,1906.54,2022-10-20,2024-12-14
RES001643,CLM003758,Salaire,877.12,2023-07-29,2024-02-05
RES001644,CLM003762,Salaire,2026.19,2024-05-23,2025-06-14
RES001645,CLM003763,PE,870.75,2023-11-14,
RES001646,CLM003769,PE,385.33,2025-10-01,2025-11-25
RES001647,CLM003769,Rente SS,1872.85,2025-06-26,
RES001648,CLM003772,Rente SS,534.26,2025-10-29,
RES001649,CLM003772,PE,1828.18,2025-11-20,
RES001650,CLM003777,Rente SS,1942.31,2023-06-12,
RES001651,CLM003777,Salaire,477.24,2024-07-14,
RES001652,CLM003786,Salaire,448.79,2025-06-09,
RES001653,CLM003786,PE,1334.94,2025-11-18,2025-12-23
RES001654,CLM003786,Rente SS,1972.23,2025-11-06,
RES001655,CLM003795,Rente SS,1218.5,2025-06-30,2025-11-11
RES001656,CLM003795,PE,1708.15,2022-07-21,2024-05-24
RES001657,CLM003795,Salaire,779.66,2024-07-02,2024-12-25
RES001658,CLM003803,Salaire,505.13,2025-08-21,2025-09-30
RES001659,CLM003806,PE,2324.48,2024-09-30,2025-06-20
RES001660,CLM003808,Rente SS,687.05,2025-04-24,
RES001661,CLM003811,Rente SS,1967.82,2022-05-02,2022-09-05
RES001662,CLM003811,Autre,371.28,2023-11-12,
RES001663,CLM003813,PE,1585.78,2022-10-13,
RES001664,CLM003816,Autre,1211.88,2025-11-06,
RES001665,CLM003816,PE,981.26,2025-08-31,2025-12-27
RES001666,CLM003817,Salaire,778.18,2025-10-12,2025-11-23
RES001667,CLM003825,Rente SS,2050.49,2025-06-09,2025-10-22
RES001668,CLM003841,PE,1875.27,2024-10-24,
RES001669,CLM003850,PE,1798.92,2025-02-20,
RES001670,CLM003853,Salaire,1941.45,2025-07-15,
RES001671,CLM003855,Rente SS,2357.97,2025-09-13,2025-10-26
RES001672,CLM003862,PE,1875.03,2024-06-19,
RES001673,CLM003862,Rente SS,2182.22,2025-04-08,2025-07-01
RES001674,CLM003866,Autre,1175.62,2025-05-19,
RES001675,CLM003866,Rente SS,1229.23,2024-08-19,
RES001676,CLM003866,PE,1089.15,2024-11-01,2024-12-08
RES001677,CLM003874,Salaire,1236.72,2025-09-01,
RES001678,CLM003874,PE,1565.5,2025-11-03,
RES001679,CLM003888,PE,555.93,2025-07-04,
RES001680,CLM003888,Rente SS,1584.58,2025-04-24,2025-05-31
RES001681,CLM003888,Salaire,702.61,2025-06-29,
RES001682,CLM003891,PE,1189.1,2025-03-05,
RES001683,CLM003891,Autre,932.54,2024-05-30,
RES001684,CLM003895,PE,550.05,2023-11-22,
RES001685,CLM003895,Salaire,1574.53,2025-03-16,
RES001686,CLM003896,Salaire,2050.64,2023-05-23,
RES001687,CLM003898,PE,457.02,2025-04-28,2025-08-10
RES001688,CLM003898,Rente SS,1843.34,2025-08-08,2025-12-24
RES001689,CLM003898,Autre,1972.47,2025-08-21,
RES001690,CLM003900,Rente SS,2269.63,2025-08-13,
RES001691,CLM003904,PE,367.28,2024-07-11,2025-12-19
RES001692,CLM003904,Rente SS,1514.88,2025-04-28,2025-11-19
RES001693,CLM003910,Salaire,1405.22,2025-07-01,
RES001694,CLM003911,Rente SS,710.38,2023-08-30,
RES001695,CLM003914,Salaire,807.14,2025-08-10,2025-11-02
RES001696,CLM003924,PE,2010.06,2025-02-28,
RES001697,CLM003929,Autre,794.48,2025-07-02,
RES001698,CLM003929,Salaire,1549.64,2025-05-17,
RES001699,CLM003929,PE,991.89,2025-06-27,
RES001700,CLM003930,PE,560.41,2025-05-31,2025-08-23
RES001701,CLM003931,PE,2350.54,2024-06-14,
RES001702,CLM003931,Salaire,2075.89,2024-03-29,
RES001703,CLM003932,Autre,2020.99,2022-11-11,2023-12-02
RES001704,CLM003932,Rente SS,546.67,2023-01-03,
RES001705,CLM003938,Rente SS,1071.52,2025-03-30,
RES001706,CLM003938,Salaire,1043.01,2024-01-06,2025-11-16
RES001707,CLM003943,Rente SS,996.71,2025-11-10,2025-12-28
RES001708,CLM003943,Salaire,1468.26,2025-11-05,2025-12-05
RES001709,CLM003944,Rente SS,1696.87,2025-03-23,
RES001710,CLM003944,Salaire,335.3,2025-05-20,
RES001711,CLM003950,Rente SS,736.86,2024-02-27,2025-04-29
RES001712,CLM003950,Salaire,699.73,2025-08-09,2025-09-21
RES001713,CLM003954,PE,2309.12,2022-09-23,2023-09-19
RES001714,CLM003955,PE,1346.64,2025-03-27,
RES001715,CLM003957,Salaire,926.73,2025-11-22,
RES001716,CLM003957,PE,1745.9,2025-09-20,2025-12-01
RES001717,CLM003957,Rente SS,1116.3,2025-10-02,
RES001718,CLM003963,Rente SS,720.36,2025-05-06,
RES001719,CLM003965,PE,2456.61,2023-12-24,2024-09-17
RES001720,CLM003965,Autre,1215.76,2024-12-25,
RES001721,CLM003966,Rente SS,601.48,2025-04-15,2025-10-17
RES001722,CLM003970,Salaire,2270.16,2024-08-23,
RES001723,CLM003972,Salaire,1087.87,2025-07-06,
RES001724,CLM003972,PE,1194.26,2022-09-17,2024-11-27
RES001725,CLM003973,Rente SS,722.7,2025-03-10,
RES001726,CLM003973,Autre,571.14,2025-03-13,2025-12-02
RES001727,CLM003973,PE,1878.43,2023-01-06,
RES001728,CLM003975,PE,829.93,2023-01-20,2024-09-27
RES001729,CLM003975,Salaire,388.24,2024-09-08,
RES001730,CLM003976,PE,544.31,2025-09-26,
RES001731,CLM003978,Autre,2471.43,2024-03-05,2025-07-22
RES001732,CLM003981,Rente SS,1747.88,2024-08-12,
RES001733,CLM003981,Salaire,2377.26,2025-10-04,
RES001734,CLM003983,PE,361.16,2023-08-02,
RES001735,CLM003983,Salaire,2191.1,2023-09-26,2025-12-30
RES001736,CLM003983,Rente SS,1603.25,2025-09-08,
RES001737,CLM003988,Autre,1140.28,2025-07-15,
RES001738,CLM003988,Salaire,2015.68,2025-09-14,
RES001739,CLM003992,PE,1021.99,2025-01-20,2025-07-24
RES001740,CLM003993,Autre,393.39,2024-12-14,
RES001741,CLM003996,Autre,1044.94,2025-11-09,
RES001742,CLM003996,Rente SS,1612.35,2025-08-19,
RES001743,CLM003996,Salaire,2035.26,2025-09-02,2025-12-08
RES001744,CLM003998,PE,357.68,2025-01-10,
RES001745,CLM003999,Autre,2182.3,2025-07-09,
RES001746,CLM004000,Rente SS,1848.54,2025-08-25,2025-10-07
RES001747,CLM004004,Rente SS,684.14,2025-11-28,2025-12-29
RES001748,CLM004004,PE,471.13,2025-07-03,
RES001749,CLM004006,Rente SS,2021.78,2025-07-27,2025-10-31
RES001750,CLM004018,Autre,1947.52,2024-08-21,
RES001751,CLM004022,Autre,766.56,2025-02-04,
RES001752,CLM004022,Rente SS,1678.6,2025-06-01,
RES001753,CLM004022,PE,627.58,2025-07-21,
RES001754,CLM004027,Rente SS,911.3,2023-09-12,
RES001755,CLM004027,PE,981.04,2024-06-01,2025-04-27
RES001756,CLM004030,PE,2337.79,2025-10-04,2025-12-30
RES001757,CLM004030,Autre,1464.25,2025-10-26,2025-12-12
RES001758,CLM004035,Salaire,2288.04,2025-03-23,2025-07-24
RES001759,CLM004035,PE,1710.96,2025-01-31,
RES001760,CLM004039,PE,1994.64,2024-01-22,2024-11-23
RES001761,CLM004039,Salaire,407.15,2022-12-31,
RES001762,CLM004052,PE,365.96,2023-07-22,
RES001763,CLM004063,PE,710.85,2025-11-24,2025-12-25
RES001764,CLM004063,Rente SS,1021.0,2025-11-30,
RES001765,CLM004063,Salaire,790.83,2025-12-01,2025-12-31
RES001766,CLM004067,PE,1125.61,2025-08-17,
RES001767,CLM004067,Salaire,715.78,2025-01-26,
RES001768,CLM004072,Rente SS,2226.5,2023-07-09,
RES001769,CLM004072,PE,888.59,2023-07-27,
RES001770,CLM004076,Rente SS,1009.02,2025-04-11,2025-10-03
RES001771,CLM004080,PE,1868.47,2023-12-15,
RES001772,CLM004083,PE,1949.48,2025-06-24,2025-10-04
RES001773,CLM004084,PE,2117.88,2024-01-13,2024-03-19
RES001774,CLM004084,Salaire,326.66,2025-05-25,
RES001775,CLM004084,Rente SS,2343.23,2025-04-25,2025-11-18
RES001776,CLM004088,Rente SS,802.55,2025-01-11,2025-08-31
RES001777,CLM004089,Rente SS,2078.19,2025-01-02,2025-04-20
RES001778,CLM004090,PE,700.89,2022-09-13,
RES001779,CLM004093,Autre,1885.95,2025-06-16,
RES001780,CLM004095,Rente SS,470.32,2025-04-24,2025-07-29
RES001781,CLM004095,Salaire,1928.45,2025-03-26,
RES001782,CLM004096,PE,1645.73,2025-06-08,
RES001783,CLM004098,Rente SS,1120.63,2023-10-07,2025-08-04
RES001784,CLM004098,PE,881.97,2025-10-22,
RES001785,CLM004099,Rente SS,2172.11,2025-02-28,
RES001786,CLM004103,PE,2058.24,2024-03-03,2024-12-14
RES001787,CLM004103,Salaire,839.6,2023-01-15,2025-08-12
RES001788,CLM004103,Rente SS,2274.91,2023-09-14,
RES001789,CLM004106,PE,2367.05,2024-07-15,2024-12-09
RES001790,CLM004107,Autre,497.81,2025-06-18,
RES001791,CLM004107,PE,821.7,2024-10-27,2025-11-11
RES001792,CLM004114,PE,2205.11,2022-07-21,
RES001793,CLM004114,Autre,412.24,2024-11-14,2025-09-28
RES001794,CLM004117,Salaire,2458.79,2024-10-12,
RES001795,CLM004118,Salaire,606.35,2025-10-01,
RES001796,CLM004119,PE,1949.94,2024-11-14,
RES001797,CLM004124,Rente SS,1630.69,2025-11-29,2025-12-29
RES001798,CLM004124,PE,1289.0,2025-11-27,
RES001799,CLM004125,Autre,2259.08,2025-07-25,
RES001800,CLM004127,PE,402.06,2025-10-12,2025-12-29
RES001801,CLM004131,Rente SS,1671.63,2024-10-05,2025-12-23
RES001802,CLM004132,Salaire,2122.49,2023-12-24,
RES001803,CLM004132,Rente SS,348.01,2023-01-13,
RES001804,CLM004134,Rente SS,2174.8,2025-11-25,2025-12-30
RES001805,CLM004137,PE,1411.22,2023-10-05,
RES001806,CLM004138,PE,1885.15,2025-02-03,
RES001807,CLM004138,Salaire,837.21,2024-06-26,2025-12-11
RES001808,CLM004140,PE,519.44,2025-07-24,2025-11-28
RES001809,CLM004140,Salaire,641.51,2025-05-04,2025-12-05
RES001810,CLM004144,Rente SS,1868.27,2024-10-08,2025-03-17
RES001811,CLM004144,Salaire,2260.26,2024-10-14,
RES001812,CLM004150,Rente SS,1154.26,2024-05-12,
RES001813,CLM004150,PE,1575.3,2024-09-28,2024-12-26
RES001814,CLM004164,Rente SS,597.89,2025-03-19,2025-11-01
RES001815,CLM004164,PE,1715.58,2025-07-04,
RES001816,CLM004166,Salaire,1316.35,2025-06-27,2025-11-23
RES001817,CLM004166,PE,1260.24,2025-05-24,2025-08-03
RES001818,CLM004166,Rente SS,2356.94,2025-05-16,
RES001819,CLM004168,Rente SS,1483.6,2024-09-23,
RES001820,CLM004170,Rente SS,756.92,2025-10-01,2025-12-05
RES001821,CLM004170,Salaire,638.52,2025-03-05,
RES001822,CLM004177,Salaire,2057.33,2025-04-19,2025-08-25
RES001823,CLM004177,PE,1895.92,2024-08-08,
